form,tags
fermes,['plural']
fermier,
fermiers,"['masculine', 'plural']"
fermionique,
fermioniques,['plural']
fermière,['feminine']
fermières,"['feminine', 'plural']"
fermé,
fermée,['feminine']
fermées,"['feminine', 'plural']"
fermés,"['masculine', 'plural']"
ferraillant,
ferraillante,['feminine']
ferraillantes,"['feminine', 'plural']"
ferraillants,"['masculine', 'plural']"
ferreuse,['feminine']
ferreuses,"['feminine', 'plural']"
ferreux,"['masculine', 'plural']"
ferrifère,
ferrifères,['plural']
ferrimagnétique,
ferrimagnétiques,['plural']
ferriprive,
ferriprives,['plural']
ferrique,
ferriques,['plural']
ferrocyanique,
ferrocyaniques,['plural']
ferroique,
ferroiques,['plural']
ferromagnésien,
ferromagnésienne,['feminine']
ferromagnésiennes,"['feminine', 'plural']"
ferromagnésiens,"['masculine', 'plural']"
ferromagnétique,
ferromagnétiques,['plural']
ferroviaire,
ferroviaires,['plural']
ferroélectrique,
ferroélectriques,['plural']
ferrugineuse,['feminine']
ferrugineuses,"['feminine', 'plural']"
ferrugineux,"['masculine', 'plural']"
ferré,
ferré à glace,
ferrée,['feminine']
ferrée à glace,['feminine']
ferrées,"['feminine', 'plural']"
ferrées à glace,"['feminine', 'plural']"
ferrés,"['masculine', 'plural']"
ferrés à glace,"['masculine', 'plural']"
fertile,
fertiles,['plural']
fertilisable,
fertilisables,['plural']
fertilisant,
fertilisante,['feminine']
fertilisantes,"['feminine', 'plural']"
fertilisants,"['masculine', 'plural']"
fervent,
fervente,['feminine']
ferventes,"['feminine', 'plural']"
fervents,"['masculine', 'plural']"
fessier,
fessiers,"['masculine', 'plural']"
fessière,['feminine']
fessières,"['feminine', 'plural']"
fessu,
fessue,['feminine']
fessues,"['feminine', 'plural']"
fessus,"['masculine', 'plural']"
festif,
festifs,"['masculine', 'plural']"
festivalier,
festivaliers,"['masculine', 'plural']"
festivalière,['feminine']
festivalières,"['feminine', 'plural']"
festive,['feminine']
festives,"['feminine', 'plural']"
feu,
feudataire,
feudataires,['plural']
feue,['feminine']
feues,"['feminine', 'plural']"
feuillant,
feuillante,['feminine']
feuillantes,"['feminine', 'plural']"
feuillants,"['masculine', 'plural']"
feuille-morte,
feuilletonesque,
feuilletonesques,['plural']
feuilleté,
feuilletée,['feminine']
feuilletées,"['feminine', 'plural']"
feuilletés,"['masculine', 'plural']"
feuillu,
feuillue,['feminine']
feuillues,"['feminine', 'plural']"
feuillus,"['masculine', 'plural']"
feuj,
feuje,['feminine']
feujes,"['feminine', 'plural']"
feujs,"['masculine', 'plural']"
feus,"['masculine', 'plural']"
feutré,
feutrée,['feminine']
feutrées,"['feminine', 'plural']"
feutrés,"['masculine', 'plural']"
fiable,
fiables,['plural']
fiancé,
fiancée,['feminine']
fiancées,"['feminine', 'plural']"
fiancés,"['masculine', 'plural']"
fibreuse,['feminine']
fibreuses,"['feminine', 'plural']"
fibreux,"['masculine', 'plural']"
fibrillaire,
fibrillaires,['plural']
fibré,
fibrée,['feminine']
fibrées,"['feminine', 'plural']"
fibrés,"['masculine', 'plural']"
fichu,
fichue,['feminine']
fichues,"['feminine', 'plural']"
fichus,"['masculine', 'plural']"
fiché,
fichée,['feminine']
fichées,"['feminine', 'plural']"
fichés,"['masculine', 'plural']"
fictif,
fictifs,"['masculine', 'plural']"
fictionnel,
fictionnelle,['feminine']
fictionnelles,"['feminine', 'plural']"
fictionnels,"['masculine', 'plural']"
fictive,['feminine']
fictives,"['feminine', 'plural']"
fidjien,
fidjienne,['feminine']
fidjiennes,"['feminine', 'plural']"
fidjiens,"['masculine', 'plural']"
fiduciaire,
fiduciaires,['plural']
fidèle,
fidèle au poste,
fidèles,['plural']
fidèles au poste,['plural']
fidéicommissaire,
fidéicommissaires,['plural']
fidéiste,
fidéistes,['plural']
fidéjussoire,
fidéjussoires,['plural']
fieffé,
fieffée,['feminine']
fieffées,"['feminine', 'plural']"
fieffés,"['masculine', 'plural']"
fielleuse,['feminine']
fielleuses,"['feminine', 'plural']"
fielleux,"['masculine', 'plural']"
fier,
fier comme un paon,
fier comme un pou,
fiers,"['masculine', 'plural']"
fiers comme des paons,"['masculine', 'plural']"
fiers comme des poux,"['masculine', 'plural']"
fig.,
figuratif,
figuratifs,"['masculine', 'plural']"
figurative,['feminine']
figuratives,"['feminine', 'plural']"
figuré,
figurée,['feminine']
figurées,"['feminine', 'plural']"
figurés,"['masculine', 'plural']"
figé,
figée,['feminine']
figées,"['feminine', 'plural']"
figés,"['masculine', 'plural']"
filable,
filables,['plural']
filaire,
filaires,['plural']
filamenteuse,['feminine']
filamenteuses,"['feminine', 'plural']"
filamenteux,"['masculine', 'plural']"
filandreuse,['feminine']
filandreuses,"['feminine', 'plural']"
filandreux,"['masculine', 'plural']"
filant,
filante,['feminine']
filantes,"['feminine', 'plural']"
filants,"['masculine', 'plural']"
fileté,
filetée,['feminine']
filetées,"['feminine', 'plural']"
filetés,"['masculine', 'plural']"
filial,
filiale,['feminine']
filiales,"['feminine', 'plural']"
filiaux,"['masculine', 'plural']"
filicique,
filiciques,['plural']
filiforme,
filiformes,['plural']
filloniste,
fillonistes,['plural']
fillonniste,
fillonnistes,['plural']
filmable,
filmables,['plural']
filmique,
filmiques,['plural']
filonien,
filonienne,['feminine']
filoniennes,"['feminine', 'plural']"
filoniens,"['masculine', 'plural']"
filtrable,
filtrables,['plural']
filtrant,
filtrante,['feminine']
filtrantes,"['feminine', 'plural']"
filtrants,"['masculine', 'plural']"
filtreur,
filtreurs,"['masculine', 'plural']"
filtreuse,['feminine']
filtreuses,"['feminine', 'plural']"
filtré,
filtrée,['feminine']
filtrées,"['feminine', 'plural']"
filtrés,"['masculine', 'plural']"
fin,
fin comme du gros sel,
fin prêt,
fin prête,['feminine']
fin prêtes,"['feminine', 'plural']"
fin prêts,"['masculine', 'plural']"
fin-de-siècle,
final,
finale,['feminine']
finales,"['feminine', 'plural']"
finals,"['masculine', 'plural']"
financeur,
financeurs,"['masculine', 'plural']"
financeuse,['feminine']
financeuses,"['feminine', 'plural']"
financier,
financiers,"['masculine', 'plural']"
financière,['feminine']
financières,"['feminine', 'plural']"
finaud,
finaude,['feminine']
finaudes,"['feminine', 'plural']"
finauds,"['masculine', 'plural']"
finaux,"['masculine', 'plural']"
fine,['feminine']
fine comme du gros sel,['feminine']
fines,"['feminine', 'plural']"
fines comme du gros sel,
fines commes du gros sel,"['feminine', 'plural']"
fini,
finie,['feminine']
finies,"['feminine', 'plural']"
finis,"['masculine', 'plural']"
finissant,
finissante,['feminine']
finissantes,"['feminine', 'plural']"
finissants,"['masculine', 'plural']"
finistérien,
finistérienne,['feminine']
finistériennes,"['feminine', 'plural']"
finistériens,"['masculine', 'plural']"
finitaire,
finitaires,['plural']
finlandais,"['masculine', 'plural']"
finlandaise,['feminine']
finlandaises,"['feminine', 'plural']"
finno-ougrien,
finno-ougrienne,['feminine']
finno-ougriennes,"['feminine', 'plural']"
finno-ougriens,"['masculine', 'plural']"
finnois,"['masculine', 'plural']"
finnoise,['feminine']
finnoises,"['feminine', 'plural']"
finnophone,
finnophones,['plural']
fins,"['masculine', 'plural']"
fins comme du gros sel,
fins commes du gros sel,"['masculine', 'plural']"
fiscal,
fiscale,['feminine']
fiscales,"['feminine', 'plural']"
fiscaux,"['masculine', 'plural']"
fissible,
fissibles,['plural']
fissile,
fissiles,['plural']
fissipare,
fissipares,['plural']
fistulaire,
fistulaires,['plural']
fitzgeraldien,
fitzgeraldienne,['feminine']
fitzgeraldiennes,"['feminine', 'plural']"
fitzgeraldiens,"['masculine', 'plural']"
fixatif,
fixatifs,"['masculine', 'plural']"
fixative,['feminine']
fixatives,"['feminine', 'plural']"
fixe,
fixes,['plural']
fixiste,
fixistes,['plural']
fière,['feminine']
fière comme un paon,['feminine']
fière comme un pou,['feminine']
fières,"['feminine', 'plural']"
fières comme des paons,"['feminine', 'plural']"
fières comme des poux,"['feminine', 'plural']"
fiérot,
fiérote,['feminine']
fiérotes,"['feminine', 'plural']"
fiérots,"['masculine', 'plural']"
fiévreuse,['feminine']
fiévreuses,"['feminine', 'plural']"
fiévreux,"['masculine', 'plural']"
flaccide,
flaccides,['plural']
flache,
flaches,['plural']
flagada,
flagadas,['plural']
flagellaire,
flagellaires,['plural']
flagellé,
flagellée,['feminine']
flagellées,"['feminine', 'plural']"
flagellés,"['masculine', 'plural']"
flageolant,
flageolante,['feminine']
flageolantes,"['feminine', 'plural']"
flageolants,"['masculine', 'plural']"
flagrant,
flagrante,['feminine']
flagrantes,"['feminine', 'plural']"
flagrants,"['masculine', 'plural']"
flamand,
flamande,['feminine']
flamandes,"['feminine', 'plural']"
flamands,"['masculine', 'plural']"
flambant,
flambant neuf,
flambant neufs,"['masculine', 'plural']"
flambant neuve,['feminine']
flambant neuves,"['feminine', 'plural']"
flambante,['feminine']
flambantes,"['feminine', 'plural']"
flambants,"['masculine', 'plural']"
flambard,
flambarde,['feminine']
flambardes,"['feminine', 'plural']"
flambards,"['masculine', 'plural']"
flamboyant,
flamboyante,['feminine']
flamboyantes,"['feminine', 'plural']"
flamboyants,"['masculine', 'plural']"
flamingant,
flamingante,['feminine']
flamingantes,"['feminine', 'plural']"
flamingants,"['masculine', 'plural']"
flammé,
flammée,['feminine']
flammées,"['feminine', 'plural']"
flammés,"['masculine', 'plural']"
flamouche,
flamouches,['plural']
flandrien,
flandrienne,['feminine']
flandriennes,"['feminine', 'plural']"
flandriens,"['masculine', 'plural']"
flapi,
flapie,['feminine']
flapies,"['feminine', 'plural']"
flapis,"['masculine', 'plural']"
flasque,
flasques,['plural']
flatteur,
flatteurs,"['masculine', 'plural']"
flatteuse,['feminine']
flatteuses,"['feminine', 'plural']"
flatulent,
flatulente,['feminine']
flatulentes,"['feminine', 'plural']"
flatulents,"['masculine', 'plural']"
flaubertien,
flaubertienne,['feminine']
flaubertiennes,"['feminine', 'plural']"
flaubertiens,"['masculine', 'plural']"
flavescent,
flavescente,['feminine']
flavescentes,"['feminine', 'plural']"
flavescents,"['masculine', 'plural']"
flavien,
flavienne,['feminine']
flaviennes,"['feminine', 'plural']"
flaviens,"['masculine', 'plural']"
flegmatique,['alternative']
flegmatiques,['plural']
flemmard,
flemmarde,['feminine']
flemmardes,"['feminine', 'plural']"
flemmards,"['masculine', 'plural']"
fleur bleue,
fleur de coin,
fleurdelisé,['alternative']
fleurdelysé,
fleurdelysée,['feminine']
fleurdelysées,"['feminine', 'plural']"
fleurdelysés,"['masculine', 'plural']"
fleuri,
fleurie,['feminine']
fleuries,"['feminine', 'plural']"
fleuris,"['masculine', 'plural']"
fleuronné,
fleuronnée,['feminine']
fleuronnées,"['feminine', 'plural']"
fleuronnés,"['masculine', 'plural']"
flexible,
flexibles,['plural']
flexionnel,
flexionnelle,['feminine']
flexionnelles,"['feminine', 'plural']"
flexionnels,"['masculine', 'plural']"
flexueuse,['feminine']
flexueuses,"['feminine', 'plural']"
flexueux,"['masculine', 'plural']"
flippant,
flippante,['feminine']
flippantes,"['feminine', 'plural']"
flippants,"['masculine', 'plural']"
flirteur,
flirteurs,"['masculine', 'plural']"
flirteuse,['feminine']
flirteuses,"['feminine', 'plural']"
floconneuse,['feminine']
floconneuses,"['feminine', 'plural']"
floconneux,"['masculine', 'plural']"
floral,
florale,['feminine']
florales,"['feminine', 'plural']"
floraux,"['masculine', 'plural']"
florentin,
florentine,['feminine']
florentines,"['feminine', 'plural']"
florentins,"['masculine', 'plural']"
floribond,
floribonde,['feminine']
floribondes,"['feminine', 'plural']"
floribonds,"['masculine', 'plural']"
floricole,
floricoles,['plural']
florifère,
florifères,['plural']
florissant,
florissante,['feminine']
florissantes,"['feminine', 'plural']"
florissants,"['masculine', 'plural']"
floristique,
floristiques,['plural']
florès,
flottable,
flottables,['plural']
flottant,
flottante,['feminine']
flottantes,"['feminine', 'plural']"
flottants,"['masculine', 'plural']"
flou,
floue,['feminine']
floues,"['feminine', 'plural']"
flous,"['masculine', 'plural']"
fluctuant,
fluctuante,['feminine']
fluctuantes,"['feminine', 'plural']"
fluctuants,"['masculine', 'plural']"
fluent,
fluente,['feminine']
fluentes,"['feminine', 'plural']"
fluents,"['masculine', 'plural']"
fluet,
fluets,"['masculine', 'plural']"
fluette,['feminine']
fluettes,"['feminine', 'plural']"
fluide,
fluides,['plural']
fluidique,
fluidiques,['plural']
fluidisé,
fluidisée,['feminine']
fluidisées,"['feminine', 'plural']"
fluidisés,"['masculine', 'plural']"
fluoborique,
fluoboriques,['plural']
fluocompacte,
fluocompactes,['plural']
fluorescent,
fluorescente,['feminine']
fluorescentes,"['feminine', 'plural']"
fluorescents,"['masculine', 'plural']"
fluorhydrique,
fluorhydriques,['plural']
fluorique,
fluoriques,['plural']
fluoré,
fluorée,['feminine']
fluorées,"['feminine', 'plural']"
fluorés,"['masculine', 'plural']"
fluosilicique,
fluosiliciques,['plural']
fluosilicié,
fluosiliciée,['feminine']
fluosiliciées,"['feminine', 'plural']"
fluosiliciés,"['masculine', 'plural']"
fluvial,
fluviale,['feminine']
fluviales,"['feminine', 'plural']"
fluviatile,
fluviatiles,['plural']
fluviaux,"['masculine', 'plural']"
fluviométrique,
fluviométriques,['plural']
flyé,
flyée,['feminine']
flyées,"['feminine', 'plural']"
flyés,"['masculine', 'plural']"
flébile,
flébiles,['plural']
flémard,
flémarde,['feminine']
flémardes,"['feminine', 'plural']"
flémards,"['masculine', 'plural']"
flétri,
flétrie,['feminine']
flétries,"['feminine', 'plural']"
flétris,"['masculine', 'plural']"
flétrissant,
flétrissante,['feminine']
flétrissantes,"['feminine', 'plural']"
flétrissants,"['masculine', 'plural']"
flûté,
flûtée,['feminine']
flûtées,"['feminine', 'plural']"
flûtés,"['masculine', 'plural']"
focal,
focale,['feminine']
focales,"['feminine', 'plural']"
focaux,"['masculine', 'plural']"
fofolle,['feminine']
fofolles,"['feminine', 'plural']"
foireuse,['feminine']
foireuses,"['feminine', 'plural']"
foireux,"['masculine', 'plural']"
foisonnant,
foisonnante,['feminine']
foisonnantes,"['feminine', 'plural']"
foisonnants,"['masculine', 'plural']"
fol,"['before-vowel', 'masculine', 'singular']"
foldingue,
foldingues,['plural']
foliaire,
foliaires,['plural']
folichon,
folichonne,['feminine']
folichonnes,"['feminine', 'plural']"
folichons,"['masculine', 'plural']"
folique,
foliques,['plural']
folklo,
folklorique,
folkloriques,['plural']
folklos,['plural']
folle,['feminine']
folle comme un balai,['feminine']
folle de joie,['feminine']
folle de la gâchette,['feminine']
folle de rage,['feminine']
folle à lier,['feminine']
folles,"['feminine', 'plural']"
folles comme des balais,"['feminine', 'plural']"
folles de joie,"['feminine', 'plural']"
folles de la gâchette,"['feminine', 'plural']"
folles de rage,"['feminine', 'plural']"
folles à lier,"['feminine', 'plural']"
follet,
follets,"['masculine', 'plural']"
follette,['feminine']
follettes,"['feminine', 'plural']"
folliculaire,
folliculaires,['plural']
folâtre,
folâtres,['plural']
foncedé,
foncedée,['feminine']
foncedées,"['feminine', 'plural']"
foncedés,"['masculine', 'plural']"
foncier,
fonciers,"['masculine', 'plural']"
foncière,['feminine']
foncières,"['feminine', 'plural']"
fonctionnaliste,
fonctionnalistes,['plural']
fonctionnel,
fonctionnelle,['feminine']
fonctionnelles,"['feminine', 'plural']"
fonctionnels,"['masculine', 'plural']"
foncé,
foncée,['feminine']
foncées,"['feminine', 'plural']"
foncés,"['masculine', 'plural']"
fondamental,
fondamentale,['feminine']
fondamentales,"['feminine', 'plural']"
fondamentaliste,
fondamentalistes,['plural']
fondamentaux,"['masculine', 'plural']"
fondant,
fondante,['feminine']
fondantes,"['feminine', 'plural']"
fondants,"['masculine', 'plural']"
fondue,
fondé,
fondée,['feminine']
fondées,"['feminine', 'plural']"
fondés,"['masculine', 'plural']"
fongible,
fongibles,['plural']
fongicide,
fongicides,['plural']
fongicole,
fongicoles,['plural']
fongiforme,
fongiformes,['plural']
fongique,
fongiques,['plural']
fongistatique,
fongistatiques,['plural']
fongivore,
fongivores,['plural']
fongoïde,
fongoïdes,['plural']
footballistique,
footballistiques,['plural']
footeuse,['feminine']
footeuses,"['feminine', 'plural']"
footeux,"['masculine', 'plural']"
forain,
foraine,['feminine']
foraines,"['feminine', 'plural']"
forains,"['masculine', 'plural']"
foraminé,
foraminée,['feminine']
foraminées,"['feminine', 'plural']"
foraminés,"['masculine', 'plural']"
force,
forcené,
forcenée,['feminine']
forcenées,"['feminine', 'plural']"
forcenés,"['masculine', 'plural']"
forcé,
forcée,['feminine']
forcées,"['feminine', 'plural']"
forcés,"['masculine', 'plural']"
forestier,
forestiers,"['masculine', 'plural']"
forestière,['feminine']
forestières,"['feminine', 'plural']"
forfaitaire,
forfaitaires,['plural']
forgeable,
forgeables,['plural']
formable,
formables,['plural']
formaliste,
formalistes,['plural']
formateur,
formateurs,"['masculine', 'plural']"
formatif,
formatifs,"['masculine', 'plural']"
formative,['feminine']
formatives,"['feminine', 'plural']"
formatrice,['feminine']
formatrices,"['feminine', 'plural']"
formel,
formelle,['feminine']
formelles,"['feminine', 'plural']"
formels,"['masculine', 'plural']"
formeuse,['feminine']
formeuses,"['feminine', 'plural']"
formeux,"['masculine', 'plural']"
formicant,
formicante,['feminine']
formicantes,"['feminine', 'plural']"
formicants,"['masculine', 'plural']"
formidable,
formidables,['plural']
formique,
formiques,['plural']
formosan,
formosane,['feminine']
formosanes,"['feminine', 'plural']"
formosans,"['masculine', 'plural']"
formulable,
formulables,['plural']
fort,
fort comme un Turc,
fort comme un bœuf,
fort de café,
fort en thème,
forte,['feminine']
forte comme un Turc,['feminine']
forte comme un bœuf,['feminine']
forte de café,['feminine']
forte en thème,['feminine']
fortes,"['feminine', 'plural']"
fortes comme des Turcs,"['feminine', 'plural']"
fortes comme des bœufs,"['feminine', 'plural']"
fortes de café,"['feminine', 'plural']"
fortes en thème,"['feminine', 'plural']"
fortiche,
fortiches,['plural']
fortifiant,
fortifiante,['feminine']
fortifiantes,"['feminine', 'plural']"
fortifiants,"['masculine', 'plural']"
fortifié,
fortifiée,['feminine']
fortifiées,"['feminine', 'plural']"
fortifiés,"['masculine', 'plural']"
forts,"['masculine', 'plural']"
forts comme des Turcs,"['masculine', 'plural']"
forts comme des bœufs,"['masculine', 'plural']"
forts de café,"['masculine', 'plural']"
forts en thème,"['masculine', 'plural']"
fortuit,
fortuite,['feminine']
fortuites,"['feminine', 'plural']"
fortuits,"['masculine', 'plural']"
fortuné,
fortunée,['feminine']
fortunées,"['feminine', 'plural']"
fortunés,"['masculine', 'plural']"
forçable,
forçables,['plural']
foré,
forée,['feminine']
forées,"['feminine', 'plural']"
forés,"['masculine', 'plural']"
forézien,
forézienne,['feminine']
foréziennes,"['feminine', 'plural']"
foréziens,"['masculine', 'plural']"
fossilifère,
fossilifères,['plural']
fou,
fou comme un balai,
fou de joie,
fou de la gâchette,
fou de rage,
fou à lier,
foucaldien,
foucaldienne,['feminine']
foucaldiennes,"['feminine', 'plural']"
foucaldiens,"['masculine', 'plural']"
foudroyant,
foudroyante,['feminine']
foudroyantes,"['feminine', 'plural']"
foudroyants,"['masculine', 'plural']"
foudroyé,
foudroyée,['feminine']
foudroyées,"['feminine', 'plural']"
foudroyés,"['masculine', 'plural']"
fouettard,
fouettarde,['feminine']
fouettardes,"['feminine', 'plural']"
fouettards,"['masculine', 'plural']"
fouetté,
fouettée,['feminine']
fouettées,"['feminine', 'plural']"
fouettés,"['masculine', 'plural']"
foufou,
foufous,"['masculine', 'plural']"
fougueuse,['feminine']
fougueuses,"['feminine', 'plural']"
fougueux,"['masculine', 'plural']"
fouilleur,
fouilleurs,"['masculine', 'plural']"
fouilleuse,['feminine']
fouilleuses,"['feminine', 'plural']"
fouisseur,
fouisseurs,"['masculine', 'plural']"
fouisseuse,['feminine']
fouisseuses,"['feminine', 'plural']"
foulant,
foulante,['feminine']
foulantes,"['feminine', 'plural']"
foulants,"['masculine', 'plural']"
foulonné,
foulonnée,['feminine']
foulonnées,"['feminine', 'plural']"
foulonnés,"['masculine', 'plural']"
foulé,
foulée,['feminine']
foulées,"['feminine', 'plural']"
foulés,"['masculine', 'plural']"
fourasin,
fourasine,['feminine']
fourasines,"['feminine', 'plural']"
fourasins,"['masculine', 'plural']"
fourbe,
fourbes,['plural']
fourbu,
fourbue,['feminine']
fourbues,"['feminine', 'plural']"
fourbus,"['masculine', 'plural']"
fourchu,
fourchue,['feminine']
fourchues,"['feminine', 'plural']"
fourchus,"['masculine', 'plural']"
fouriériste,
fouriéristes,['plural']
fourni,
fournie,['feminine']
fournies,"['feminine', 'plural']"
fournis,"['masculine', 'plural']"
fourrager,
fourragers,"['masculine', 'plural']"
fourragère,['feminine']
fourragères,"['feminine', 'plural']"
fous,"['masculine', 'plural']"
fous comme des balais,"['masculine', 'plural']"
fous de joie,"['masculine', 'plural']"
fous de la gâchette,"['masculine', 'plural']"
fous de rage,"['masculine', 'plural']"
fous à lier,"['masculine', 'plural']"
foutral,
foutrale,['feminine']
foutrales,"['feminine', 'plural']"
foutraque,
foutraques,['plural']
foutraux,"['masculine', 'plural']"
foutu,
foutue,['feminine']
foutues,"['feminine', 'plural']"
foutus,"['masculine', 'plural']"
foux,"['masculine', 'obsolete', 'plural']"
fovéal,
fovéale,['feminine']
fovéales,"['feminine', 'plural']"
fovéaux,"['masculine', 'plural']"
foxé,
foxée,['feminine']
foxées,"['feminine', 'plural']"
foxés,"['masculine', 'plural']"
fpqc,
fractal,
fractale,['feminine']
fractales,"['feminine', 'plural']"
fractals,"['masculine', 'plural']"
fractaux,"['masculine', 'plural']"
fractionnaire,
fractionnaires,['plural']
fractionnel,
fractionnelle,['feminine']
fractionnelles,"['feminine', 'plural']"
fractionnels,"['masculine', 'plural']"
fractionniste,
fractionnistes,['plural']
fractionné,
fractionnée,['feminine']
fractionnées,"['feminine', 'plural']"
fractionnés,"['masculine', 'plural']"
fragile,
fragiles,['plural']
fragmentaire,
fragmentaires,['plural']
fraiche,['alternative']
fraiche,['feminine']
fraiches,"['feminine', 'plural']"
fraiches,['alternative']
fraignaud,
fraignaude,['feminine']
fraignaudes,"['feminine', 'plural']"
fraignauds,"['masculine', 'plural']"
frais,"['masculine', 'plural']"
frais comme des gardons,"['masculine', 'plural']"
frais comme l'œil,
frais comme l’œil,"['masculine', 'plural']"
frais comme l’œil,['canonical']
frais comme un gardon,
frais et dispos,"['masculine', 'plural']"
fraisé,
fraisée,['feminine']
fraisées,"['feminine', 'plural']"
fraisés,"['masculine', 'plural']"
framboise,
franc,
franc comme l'or,
franc comme l’ or,['canonical']
franc du collier,
franc-comtois,
franc-comtoise,['feminine']
franc-comtoises,"['feminine', 'plural']"
franc-maçonnique,
franc-maçonniques,['plural']
francfortois,"['masculine', 'plural']"
francfortoise,['feminine']
francfortoises,"['feminine', 'plural']"
franche,['feminine']
franche comme l’or,['feminine']
franche du collier,['feminine']
franches,"['feminine', 'plural']"
franches comme l’or,"['feminine', 'plural']"
franches du collier,"['feminine', 'plural']"
franchissable,
franchissables,['plural']
franchouillard,
franchouillarde,['feminine']
franchouillardes,"['feminine', 'plural']"
franchouillards,"['masculine', 'plural']"
francien,
francienne,['feminine']
franciennes,"['feminine', 'plural']"
franciens,"['masculine', 'plural']"
francilien,
francilienne,['feminine']
franciliennes,"['feminine', 'plural']"
franciliens,"['masculine', 'plural']"
francique,
franciques,['plural']
franciscain,
franciscaine,['feminine']
franciscaines,"['feminine', 'plural']"
franciscains,"['masculine', 'plural']"
franciste,
francistes,['plural']
franco-marocain,
franco-marocaine,['feminine']
franco-marocaines,"['feminine', 'plural']"
franco-marocains,"['masculine', 'plural']"
franco-ontarien,
franco-ontarienne,['feminine']
franco-ontariennes,"['feminine', 'plural']"
franco-ontariens,"['masculine', 'plural']"
franco-provençal,
franco-provençale,['feminine']
franco-provençales,"['feminine', 'plural']"
franco-provençaux,"['masculine', 'plural']"
franconien,
franconienne,['feminine']
franconiennes,"['feminine', 'plural']"
franconiens,"['masculine', 'plural']"
francophile,
francophiles,['plural']
francophobe,
francophobes,['plural']
francophone,
francophones,['plural']
francoprovençal,
francoprovençale,['feminine']
francoprovençales,"['feminine', 'plural']"
francoprovençaux,"['masculine', 'plural']"
francs,"['masculine', 'plural']"
francs comme l’or,"['masculine', 'plural']"
francs du collier,"['masculine', 'plural']"
francs-comtois,"['masculine', 'plural']"
frangible,
frangibles,['plural']
franque,['feminine']
franques,"['feminine', 'plural']"
franquiste,
franquistes,['plural']
fransaskois,"['masculine', 'plural']"
fransaskoise,['feminine']
fransaskoises,"['feminine', 'plural']"
françafricain,
françafricaine,['feminine']
françafricaines,"['feminine', 'plural']"
françafricains,"['masculine', 'plural']"
français,"['masculine', 'plural']"
française,['feminine']
françaises,"['feminine', 'plural']"
françois,['alternative']
frapadingue,['alternative']
frappadingue,
frappadingues,['plural']
frappant,
frappante,['feminine']
frappantes,"['feminine', 'plural']"
frappants,"['masculine', 'plural']"
frappé,
frappé au coin du bon sens,
frappée,['feminine']
frappée au coin du bon sens,['feminine']
frappées,"['feminine', 'plural']"
frappées au coin du bon sens,"['feminine', 'plural']"
frappés,"['masculine', 'plural']"
frappés au coin du bon sens,"['masculine', 'plural']"
frasnois,"['masculine', 'plural']"
frasnoise,['feminine']
frasnoises,"['feminine', 'plural']"
fraternel,
fraternelle,['feminine']
fraternelles,"['feminine', 'plural']"
fraternels,"['masculine', 'plural']"
fratricide,
fratricides,['plural']
frauduleuse,['feminine']
frauduleuses,"['feminine', 'plural']"
frauduleux,"['masculine', 'plural']"
fraîche,['feminine']
fraîche comme l’œil,['feminine']
fraîche comme un gardon,['feminine']
fraîche et dispose,['feminine']
fraîches,"['feminine', 'plural']"
fraîches comme des gardons,"['feminine', 'plural']"
fraîches comme l’œil,"['feminine', 'plural']"
fraîches et disposes,"['feminine', 'plural']"
free-lance,['alternative']
freelance,
freelances,['plural']
frelaté,
frelatée,['feminine']
frelatées,"['feminine', 'plural']"
frelatés,"['masculine', 'plural']"
french,
frette,
frettes,['plural']
freudien,
freudienne,['feminine']
freudiennes,"['feminine', 'plural']"
freudiens,"['masculine', 'plural']"
friable,
friables,['plural']
friand,
friande,['feminine']
friandes,"['feminine', 'plural']"
friands,"['masculine', 'plural']"
fribourgeois,"['masculine', 'plural']"
fribourgeoise,['feminine']
fribourgeoises,"['feminine', 'plural']"
fricatif,
fricatifs,"['masculine', 'plural']"
fricative,['feminine']
fricatives,"['feminine', 'plural']"
fricoteur,
fricoteurs,"['masculine', 'plural']"
fricoteuse,['feminine']
fricoteuses,"['feminine', 'plural']"
frictionnel,
frictionnelle,['feminine']
frictionnelles,"['feminine', 'plural']"
frictionnels,"['masculine', 'plural']"
frigide,
frigides,['plural']
frigorifique,
frigorifiques,['plural']
frigorigène,
frigorigènes,['plural']
frigotartinable,
frigotartinables,['plural']
frileuse,['feminine']
frileuses,"['feminine', 'plural']"
frileux,"['masculine', 'plural']"
fringant,
fringante,['feminine']
fringantes,"['feminine', 'plural']"
fringants,"['masculine', 'plural']"
fripon,
friponne,['feminine']
friponnes,"['feminine', 'plural']"
fripons,"['masculine', 'plural']"
frison,
frisonne,['feminine']
frisonnes,"['feminine', 'plural']"
frisons,"['masculine', 'plural']"
frisquet,
frisquets,"['masculine', 'plural']"
frisquette,['feminine']
frisquettes,"['feminine', 'plural']"
frissonnant,
frissonnante,['feminine']
frissonnantes,"['feminine', 'plural']"
frissonnants,"['masculine', 'plural']"
frisé,
frisée,['feminine']
frisées,"['feminine', 'plural']"
frisés,"['masculine', 'plural']"
frit,
frite,['feminine']
frites,"['feminine', 'plural']"
frits,"['masculine', 'plural']"
fritté,
frittée,['feminine']
frittées,"['feminine', 'plural']"
frittés,"['masculine', 'plural']"
frivole,
frivoles,['plural']
froid,
froide,['feminine']
